# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
6.874         	(0.000000e+00 -5.660743e-01 0.000000e+00)	(0.000000e+00 -5.660743e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.514261e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.876         	(0.000000e+00 -5.590011e-01 0.000000e+00)	(0.000000e+00 -5.590011e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.558677e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.878         	(0.000000e+00 -5.518396e-01 0.000000e+00)	(0.000000e+00 -5.518396e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.602531e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.88          	(0.000000e+00 -5.445910e-01 0.000000e+00)	(0.000000e+00 -5.445910e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.645817e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.882         	(0.000000e+00 -5.372564e-01 0.000000e+00)	(0.000000e+00 -5.372564e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.688526e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.884         	(0.000000e+00 -5.298369e-01 0.000000e+00)	(0.000000e+00 -5.298369e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.730653e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.886         	(0.000000e+00 -5.223338e-01 0.000000e+00)	(0.000000e+00 -5.223338e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.772191e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.888         	(0.000000e+00 -5.147481e-01 0.000000e+00)	(0.000000e+00 -5.147481e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.813134e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.89          	(0.000000e+00 -5.070812e-01 0.000000e+00)	(0.000000e+00 -5.070812e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.853474e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.892         	(0.000000e+00 -4.993342e-01 0.000000e+00)	(0.000000e+00 -4.993342e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.893206e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.894         	(0.000000e+00 -4.915084e-01 0.000000e+00)	(0.000000e+00 -4.915084e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.932322e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.896         	(0.000000e+00 -4.836050e-01 0.000000e+00)	(0.000000e+00 -4.836050e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.970818e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.898         	(0.000000e+00 -4.756251e-01 0.000000e+00)	(0.000000e+00 -4.756251e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.008687e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.9           	(0.000000e+00 -4.675702e-01 0.000000e+00)	(0.000000e+00 -4.675702e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.045923e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.902         	(0.000000e+00 -4.594414e-01 0.000000e+00)	(0.000000e+00 -4.594414e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.082520e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.904         	(0.000000e+00 -4.512401e-01 0.000000e+00)	(0.000000e+00 -4.512401e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.118472e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.906         	(0.000000e+00 -4.429675e-01 0.000000e+00)	(0.000000e+00 -4.429675e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.153774e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.908         	(0.000000e+00 -4.346250e-01 0.000000e+00)	(0.000000e+00 -4.346250e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.188420e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.91          	(0.000000e+00 -4.262139e-01 0.000000e+00)	(0.000000e+00 -4.262139e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.222405e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.912         	(0.000000e+00 -4.177354e-01 0.000000e+00)	(0.000000e+00 -4.177354e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.255723e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.914         	(0.000000e+00 -4.091910e-01 0.000000e+00)	(0.000000e+00 -4.091910e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.288368e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.916         	(0.000000e+00 -4.005819e-01 0.000000e+00)	(0.000000e+00 -4.005819e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.320337e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.918         	(0.000000e+00 -3.919096e-01 0.000000e+00)	(0.000000e+00 -3.919096e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.351623e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.92          	(0.000000e+00 -3.831754e-01 0.000000e+00)	(0.000000e+00 -3.831754e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.382222e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.922         	(0.000000e+00 -3.743807e-01 0.000000e+00)	(0.000000e+00 -3.743807e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.412129e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.924         	(0.000000e+00 -3.655269e-01 0.000000e+00)	(0.000000e+00 -3.655269e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.441340e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.926         	(0.000000e+00 -3.566154e-01 0.000000e+00)	(0.000000e+00 -3.566154e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.469849e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.928         	(0.000000e+00 -3.476475e-01 0.000000e+00)	(0.000000e+00 -3.476475e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.497652e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.93          	(0.000000e+00 -3.386248e-01 0.000000e+00)	(0.000000e+00 -3.386248e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.524745e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.932         	(0.000000e+00 -3.295485e-01 0.000000e+00)	(0.000000e+00 -3.295485e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.551123e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.934         	(0.000000e+00 -3.204203e-01 0.000000e+00)	(0.000000e+00 -3.204203e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.576783e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.936         	(0.000000e+00 -3.112414e-01 0.000000e+00)	(0.000000e+00 -3.112414e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.601720e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.938         	(0.000000e+00 -3.020134e-01 0.000000e+00)	(0.000000e+00 -3.020134e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.625931e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.94          	(0.000000e+00 -2.927377e-01 0.000000e+00)	(0.000000e+00 -2.927377e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.649410e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.942         	(0.000000e+00 -2.834158e-01 0.000000e+00)	(0.000000e+00 -2.834158e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.672156e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.944         	(0.000000e+00 -2.740491e-01 0.000000e+00)	(0.000000e+00 -2.740491e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.694164e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.946         	(0.000000e+00 -2.646391e-01 0.000000e+00)	(0.000000e+00 -2.646391e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.715430e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.948         	(0.000000e+00 -2.551873e-01 0.000000e+00)	(0.000000e+00 -2.551873e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.735952e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.95          	(0.000000e+00 -2.456953e-01 0.000000e+00)	(0.000000e+00 -2.456953e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.755726e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.952         	(0.000000e+00 -2.361644e-01 0.000000e+00)	(0.000000e+00 -2.361644e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.774749e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.954         	(0.000000e+00 -2.265963e-01 0.000000e+00)	(0.000000e+00 -2.265963e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.793018e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.956         	(0.000000e+00 -2.169924e-01 0.000000e+00)	(0.000000e+00 -2.169924e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.810531e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.958         	(0.000000e+00 -2.073542e-01 0.000000e+00)	(0.000000e+00 -2.073542e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.827283e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.96          	(0.000000e+00 -1.976832e-01 0.000000e+00)	(0.000000e+00 -1.976832e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.843273e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.962         	(0.000000e+00 -1.879811e-01 0.000000e+00)	(0.000000e+00 -1.879811e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.858499e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.964         	(0.000000e+00 -1.782492e-01 0.000000e+00)	(0.000000e+00 -1.782492e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.872957e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.966         	(0.000000e+00 -1.684892e-01 0.000000e+00)	(0.000000e+00 -1.684892e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.886646e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.968         	(0.000000e+00 -1.587027e-01 0.000000e+00)	(0.000000e+00 -1.587027e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.899563e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.97          	(0.000000e+00 -1.488910e-01 0.000000e+00)	(0.000000e+00 -1.488910e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.911706e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.972         	(0.000000e+00 -1.390558e-01 0.000000e+00)	(0.000000e+00 -1.390558e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.923074e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.974         	(0.000000e+00 -1.291987e-01 0.000000e+00)	(0.000000e+00 -1.291987e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.933664e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.976         	(0.000000e+00 -1.193212e-01 0.000000e+00)	(0.000000e+00 -1.193212e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.943475e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.978         	(0.000000e+00 -1.094248e-01 0.000000e+00)	(0.000000e+00 -1.094248e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.952506e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.98          	(0.000000e+00 -9.951115e-02 0.000000e+00)	(0.000000e+00 -9.951115e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.960754e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.982         	(0.000000e+00 -8.958179e-02 0.000000e+00)	(0.000000e+00 -8.958179e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.968219e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.984         	(0.000000e+00 -7.963828e-02 0.000000e+00)	(0.000000e+00 -7.963828e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.974900e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.986         	(0.000000e+00 -6.968219e-02 0.000000e+00)	(0.000000e+00 -6.968219e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.980795e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.988         	(0.000000e+00 -5.971510e-02 0.000000e+00)	(0.000000e+00 -5.971510e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.985903e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.99          	(0.000000e+00 -4.973858e-02 0.000000e+00)	(0.000000e+00 -4.973858e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.990224e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.992         	(0.000000e+00 -3.975420e-02 0.000000e+00)	(0.000000e+00 -3.975420e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.993757e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.994         	(0.000000e+00 -2.976355e-02 0.000000e+00)	(0.000000e+00 -2.976355e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.996502e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.996         	(0.000000e+00 -1.976819e-02 0.000000e+00)	(0.000000e+00 -1.976819e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.998457e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.998         	(0.000000e+00 -9.769718e-03 0.000000e+00)	(0.000000e+00 -9.769718e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.999623e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7             	(0.000000e+00 2.302994e-04 0.000000e+00)	(0.000000e+00 2.302994e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.000000e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.002         	(0.000000e+00 1.023028e-02 0.000000e+00)	(0.000000e+00 1.023028e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.999587e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.004         	(0.000000e+00 2.022865e-02 0.000000e+00)	(0.000000e+00 2.022865e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.998384e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.006         	(0.000000e+00 3.022382e-02 0.000000e+00)	(0.000000e+00 3.022382e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.996393e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.008         	(0.000000e+00 4.021422e-02 0.000000e+00)	(0.000000e+00 4.021422e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.993612e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.01          	(0.000000e+00 5.019827e-02 0.000000e+00)	(0.000000e+00 5.019827e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.990042e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.012         	(0.000000e+00 6.017439e-02 0.000000e+00)	(0.000000e+00 6.017439e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.985685e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.014         	(0.000000e+00 7.014101e-02 0.000000e+00)	(0.000000e+00 7.014101e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.980540e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.016         	(0.000000e+00 8.009655e-02 0.000000e+00)	(0.000000e+00 8.009655e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.974609e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.018         	(0.000000e+00 9.003944e-02 0.000000e+00)	(0.000000e+00 9.003944e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.967893e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.02          	(0.000000e+00 9.996812e-02 0.000000e+00)	(0.000000e+00 9.996812e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.960391e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.022         	(0.000000e+00 1.098810e-01 0.000000e+00)	(0.000000e+00 1.098810e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.952107e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.024         	(0.000000e+00 1.197765e-01 0.000000e+00)	(0.000000e+00 1.197765e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.943040e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.026         	(0.000000e+00 1.296532e-01 0.000000e+00)	(0.000000e+00 1.296532e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.933193e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.028         	(0.000000e+00 1.395093e-01 0.000000e+00)	(0.000000e+00 1.395093e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.922567e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.03          	(0.000000e+00 1.493434e-01 0.000000e+00)	(0.000000e+00 1.493434e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.911164e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.032         	(0.000000e+00 1.591540e-01 0.000000e+00)	(0.000000e+00 1.591540e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.898985e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.034         	(0.000000e+00 1.689394e-01 0.000000e+00)	(0.000000e+00 1.689394e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.886032e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.036         	(0.000000e+00 1.786981e-01 0.000000e+00)	(0.000000e+00 1.786981e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.872308e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.038         	(0.000000e+00 1.884286e-01 0.000000e+00)	(0.000000e+00 1.884286e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.857814e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.04          	(0.000000e+00 1.981294e-01 0.000000e+00)	(0.000000e+00 1.981294e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.842554e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.042         	(0.000000e+00 2.077988e-01 0.000000e+00)	(0.000000e+00 2.077988e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.826528e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.044         	(0.000000e+00 2.174355e-01 0.000000e+00)	(0.000000e+00 2.174355e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.809741e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.046         	(0.000000e+00 2.270378e-01 0.000000e+00)	(0.000000e+00 2.270378e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.792194e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.048         	(0.000000e+00 2.366042e-01 0.000000e+00)	(0.000000e+00 2.366042e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.773890e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.05          	(0.000000e+00 2.461333e-01 0.000000e+00)	(0.000000e+00 2.461333e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.754832e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.052         	(0.000000e+00 2.556236e-01 0.000000e+00)	(0.000000e+00 2.556236e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.735023e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.054         	(0.000000e+00 2.650734e-01 0.000000e+00)	(0.000000e+00 2.650734e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.714467e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.056         	(0.000000e+00 2.744814e-01 0.000000e+00)	(0.000000e+00 2.744814e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.693166e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.058         	(0.000000e+00 2.838461e-01 0.000000e+00)	(0.000000e+00 2.838461e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.671125e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.06          	(0.000000e+00 2.931659e-01 0.000000e+00)	(0.000000e+00 2.931659e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.648345e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.062         	(0.000000e+00 3.024395e-01 0.000000e+00)	(0.000000e+00 3.024395e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.624831e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.064         	(0.000000e+00 3.116653e-01 0.000000e+00)	(0.000000e+00 3.116653e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.600588e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.066         	(0.000000e+00 3.208418e-01 0.000000e+00)	(0.000000e+00 3.208418e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.575617e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.068         	(0.000000e+00 3.299677e-01 0.000000e+00)	(0.000000e+00 3.299677e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.549924e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.07          	(0.000000e+00 3.390415e-01 0.000000e+00)	(0.000000e+00 3.390415e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.523513e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.072         	(0.000000e+00 3.480618e-01 0.000000e+00)	(0.000000e+00 3.480618e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.496387e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.074         	(0.000000e+00 3.570271e-01 0.000000e+00)	(0.000000e+00 3.570271e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.468551e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.076         	(0.000000e+00 3.659360e-01 0.000000e+00)	(0.000000e+00 3.659360e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.440010e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
