# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
9.67          	(0.000000e+00 -6.973845e-01 0.000000e+00)	(0.000000e+00 -6.973845e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.408330e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.671         	(0.000000e+00 -6.997790e-01 0.000000e+00)	(0.000000e+00 -6.997790e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.380752e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.672         	(0.000000e+00 -7.021460e-01 0.000000e+00)	(0.000000e+00 -7.021460e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.353079e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.673         	(0.000000e+00 -7.044852e-01 0.000000e+00)	(0.000000e+00 -7.044852e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.325313e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.674         	(0.000000e+00 -7.067966e-01 0.000000e+00)	(0.000000e+00 -7.067966e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.297455e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.675         	(0.000000e+00 -7.090801e-01 0.000000e+00)	(0.000000e+00 -7.090801e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.269507e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.676         	(0.000000e+00 -7.113356e-01 0.000000e+00)	(0.000000e+00 -7.113356e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.241469e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.677         	(0.000000e+00 -7.135630e-01 0.000000e+00)	(0.000000e+00 -7.135630e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.213343e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.678         	(0.000000e+00 -7.157623e-01 0.000000e+00)	(0.000000e+00 -7.157623e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.185129e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.679         	(0.000000e+00 -7.179333e-01 0.000000e+00)	(0.000000e+00 -7.179333e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.156829e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.68          	(0.000000e+00 -7.200759e-01 0.000000e+00)	(0.000000e+00 -7.200759e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.128444e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.681         	(0.000000e+00 -7.221902e-01 0.000000e+00)	(0.000000e+00 -7.221902e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.099975e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.682         	(0.000000e+00 -7.242759e-01 0.000000e+00)	(0.000000e+00 -7.242759e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.071423e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.683         	(0.000000e+00 -7.263330e-01 0.000000e+00)	(0.000000e+00 -7.263330e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.042789e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.684         	(0.000000e+00 -7.283615e-01 0.000000e+00)	(0.000000e+00 -7.283615e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.014074e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.685         	(0.000000e+00 -7.303612e-01 0.000000e+00)	(0.000000e+00 -7.303612e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.985280e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.686         	(0.000000e+00 -7.323320e-01 0.000000e+00)	(0.000000e+00 -7.323320e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.956408e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.687         	(0.000000e+00 -7.342740e-01 0.000000e+00)	(0.000000e+00 -7.342740e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.927458e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.688         	(0.000000e+00 -7.361869e-01 0.000000e+00)	(0.000000e+00 -7.361869e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.898432e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.689         	(0.000000e+00 -7.380708e-01 0.000000e+00)	(0.000000e+00 -7.380708e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.869332e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.69          	(0.000000e+00 -7.399256e-01 0.000000e+00)	(0.000000e+00 -7.399256e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.840157e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.691         	(0.000000e+00 -7.417512e-01 0.000000e+00)	(0.000000e+00 -7.417512e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.810910e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.692         	(0.000000e+00 -7.435474e-01 0.000000e+00)	(0.000000e+00 -7.435474e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.781591e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.693         	(0.000000e+00 -7.453143e-01 0.000000e+00)	(0.000000e+00 -7.453143e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.752202e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.694         	(0.000000e+00 -7.470518e-01 0.000000e+00)	(0.000000e+00 -7.470518e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.722744e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.695         	(0.000000e+00 -7.487598e-01 0.000000e+00)	(0.000000e+00 -7.487598e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.693218e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.696         	(0.000000e+00 -7.504383e-01 0.000000e+00)	(0.000000e+00 -7.504383e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.663625e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.697         	(0.000000e+00 -7.520871e-01 0.000000e+00)	(0.000000e+00 -7.520871e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.633967e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.698         	(0.000000e+00 -7.537062e-01 0.000000e+00)	(0.000000e+00 -7.537062e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.604243e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.699         	(0.000000e+00 -7.552956e-01 0.000000e+00)	(0.000000e+00 -7.552956e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.574457e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.7           	(0.000000e+00 -7.568551e-01 0.000000e+00)	(0.000000e+00 -7.568551e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.544608e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.701         	(0.000000e+00 -7.583848e-01 0.000000e+00)	(0.000000e+00 -7.583848e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.514699e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.702         	(0.000000e+00 -7.598845e-01 0.000000e+00)	(0.000000e+00 -7.598845e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.484729e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.703         	(0.000000e+00 -7.613542e-01 0.000000e+00)	(0.000000e+00 -7.613542e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.454701e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.704         	(0.000000e+00 -7.627939e-01 0.000000e+00)	(0.000000e+00 -7.627939e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.424616e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.705         	(0.000000e+00 -7.642035e-01 0.000000e+00)	(0.000000e+00 -7.642035e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.394474e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.706         	(0.000000e+00 -7.655829e-01 0.000000e+00)	(0.000000e+00 -7.655829e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.364277e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.707         	(0.000000e+00 -7.669320e-01 0.000000e+00)	(0.000000e+00 -7.669320e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.334027e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.708         	(0.000000e+00 -7.682509e-01 0.000000e+00)	(0.000000e+00 -7.682509e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.303723e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.709         	(0.000000e+00 -7.695395e-01 0.000000e+00)	(0.000000e+00 -7.695395e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.273368e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.71          	(0.000000e+00 -7.707977e-01 0.000000e+00)	(0.000000e+00 -7.707977e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.242963e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.711         	(0.000000e+00 -7.720254e-01 0.000000e+00)	(0.000000e+00 -7.720254e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.212509e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.712         	(0.000000e+00 -7.732227e-01 0.000000e+00)	(0.000000e+00 -7.732227e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.182007e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.713         	(0.000000e+00 -7.743894e-01 0.000000e+00)	(0.000000e+00 -7.743894e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.151459e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.714         	(0.000000e+00 -7.755256e-01 0.000000e+00)	(0.000000e+00 -7.755256e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.120865e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.715         	(0.000000e+00 -7.766311e-01 0.000000e+00)	(0.000000e+00 -7.766311e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.090226e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.716         	(0.000000e+00 -7.777060e-01 0.000000e+00)	(0.000000e+00 -7.777060e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.059545e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.717         	(0.000000e+00 -7.787502e-01 0.000000e+00)	(0.000000e+00 -7.787502e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.028822e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.718         	(0.000000e+00 -7.797637e-01 0.000000e+00)	(0.000000e+00 -7.797637e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.980578e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.719         	(0.000000e+00 -7.807463e-01 0.000000e+00)	(0.000000e+00 -7.807463e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.672546e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.72          	(0.000000e+00 -7.816982e-01 0.000000e+00)	(0.000000e+00 -7.816982e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.364132e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.721         	(0.000000e+00 -7.826192e-01 0.000000e+00)	(0.000000e+00 -7.826192e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.055348e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.722         	(0.000000e+00 -7.835093e-01 0.000000e+00)	(0.000000e+00 -7.835093e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.746206e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.723         	(0.000000e+00 -7.843684e-01 0.000000e+00)	(0.000000e+00 -7.843684e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.436720e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.724         	(0.000000e+00 -7.851966e-01 0.000000e+00)	(0.000000e+00 -7.851966e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.126900e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.725         	(0.000000e+00 -7.859938e-01 0.000000e+00)	(0.000000e+00 -7.859938e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.816759e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.726         	(0.000000e+00 -7.867600e-01 0.000000e+00)	(0.000000e+00 -7.867600e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.506310e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.727         	(0.000000e+00 -7.874951e-01 0.000000e+00)	(0.000000e+00 -7.874951e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.195565e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.728         	(0.000000e+00 -7.881991e-01 0.000000e+00)	(0.000000e+00 -7.881991e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.884535e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.729         	(0.000000e+00 -7.888720e-01 0.000000e+00)	(0.000000e+00 -7.888720e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.573234e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.73          	(0.000000e+00 -7.895137e-01 0.000000e+00)	(0.000000e+00 -7.895137e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.261673e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.731         	(0.000000e+00 -7.901243e-01 0.000000e+00)	(0.000000e+00 -7.901243e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.949865e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.732         	(0.000000e+00 -7.907037e-01 0.000000e+00)	(0.000000e+00 -7.907037e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.637822e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.733         	(0.000000e+00 -7.912519e-01 0.000000e+00)	(0.000000e+00 -7.912519e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.325557e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.734         	(0.000000e+00 -7.917688e-01 0.000000e+00)	(0.000000e+00 -7.917688e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.013081e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.735         	(0.000000e+00 -7.922545e-01 0.000000e+00)	(0.000000e+00 -7.922545e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.700407e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.736         	(0.000000e+00 -7.927089e-01 0.000000e+00)	(0.000000e+00 -7.927089e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.387548e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.737         	(0.000000e+00 -7.931320e-01 0.000000e+00)	(0.000000e+00 -7.931320e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.074516e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.738         	(0.000000e+00 -7.935238e-01 0.000000e+00)	(0.000000e+00 -7.935238e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.761322e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.739         	(0.000000e+00 -7.938843e-01 0.000000e+00)	(0.000000e+00 -7.938843e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.447980e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.74          	(0.000000e+00 -7.942134e-01 0.000000e+00)	(0.000000e+00 -7.942134e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.134503e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.741         	(0.000000e+00 -7.945112e-01 0.000000e+00)	(0.000000e+00 -7.945112e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.820901e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.742         	(0.000000e+00 -7.947776e-01 0.000000e+00)	(0.000000e+00 -7.947776e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.507188e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.743         	(0.000000e+00 -7.950126e-01 0.000000e+00)	(0.000000e+00 -7.950126e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.193376e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.744         	(0.000000e+00 -7.952162e-01 0.000000e+00)	(0.000000e+00 -7.952162e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.879477e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.745         	(0.000000e+00 -7.953885e-01 0.000000e+00)	(0.000000e+00 -7.953885e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.565504e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.746         	(0.000000e+00 -7.955293e-01 0.000000e+00)	(0.000000e+00 -7.955293e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.251470e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.747         	(0.000000e+00 -7.956388e-01 0.000000e+00)	(0.000000e+00 -7.956388e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.373859e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.748         	(0.000000e+00 -7.957168e-01 0.000000e+00)	(0.000000e+00 -7.957168e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.232649e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.749         	(0.000000e+00 -7.957634e-01 0.000000e+00)	(0.000000e+00 -7.957634e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.091193e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.75          	(0.000000e+00 -7.957786e-01 0.000000e+00)	(0.000000e+00 -7.957786e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.038542e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.751         	(0.000000e+00 -7.957624e-01 0.000000e+00)	(0.000000e+00 -7.957624e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.191962e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.752         	(0.000000e+00 -7.957148e-01 0.000000e+00)	(0.000000e+00 -7.957148e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.333412e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.753         	(0.000000e+00 -7.956358e-01 0.000000e+00)	(0.000000e+00 -7.956358e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.474612e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.754         	(0.000000e+00 -7.955253e-01 0.000000e+00)	(0.000000e+00 -7.955253e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.261544e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.755         	(0.000000e+00 -7.953834e-01 0.000000e+00)	(0.000000e+00 -7.953834e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.575577e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.756         	(0.000000e+00 -7.952102e-01 0.000000e+00)	(0.000000e+00 -7.952102e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.889547e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.757         	(0.000000e+00 -7.950055e-01 0.000000e+00)	(0.000000e+00 -7.950055e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.203443e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.758         	(0.000000e+00 -7.947695e-01 0.000000e+00)	(0.000000e+00 -7.947695e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.517252e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.759         	(0.000000e+00 -7.945021e-01 0.000000e+00)	(0.000000e+00 -7.945021e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.830962e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.76          	(0.000000e+00 -7.942033e-01 0.000000e+00)	(0.000000e+00 -7.942033e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.144560e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.761         	(0.000000e+00 -7.938732e-01 0.000000e+00)	(0.000000e+00 -7.938732e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.458033e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.762         	(0.000000e+00 -7.935117e-01 0.000000e+00)	(0.000000e+00 -7.935117e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.771371e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.763         	(0.000000e+00 -7.931189e-01 0.000000e+00)	(0.000000e+00 -7.931189e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.084559e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.764         	(0.000000e+00 -7.926948e-01 0.000000e+00)	(0.000000e+00 -7.926948e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.397586e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.765         	(0.000000e+00 -7.922394e-01 0.000000e+00)	(0.000000e+00 -7.922394e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.710440e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.766         	(0.000000e+00 -7.917527e-01 0.000000e+00)	(0.000000e+00 -7.917527e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.023107e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.767         	(0.000000e+00 -7.912348e-01 0.000000e+00)	(0.000000e+00 -7.912348e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.335576e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.768         	(0.000000e+00 -7.906856e-01 0.000000e+00)	(0.000000e+00 -7.906856e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.647835e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.769         	(0.000000e+00 -7.901052e-01 0.000000e+00)	(0.000000e+00 -7.901052e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.959870e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.77          	(0.000000e+00 -7.894936e-01 0.000000e+00)	(0.000000e+00 -7.894936e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.271671e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
