# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
0.094         	(0.000000e+00 4.439613e-01 0.000000e+00)	(0.000000e+00 4.439613e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.169403e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.095         	(0.000000e+00 4.481220e-01 0.000000e+00)	(0.000000e+00 4.481220e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.151958e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.096         	(0.000000e+00 4.522651e-01 0.000000e+00)	(0.000000e+00 4.522651e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.134349e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.097         	(0.000000e+00 4.563906e-01 0.000000e+00)	(0.000000e+00 4.563906e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.116576e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.098         	(0.000000e+00 4.604982e-01 0.000000e+00)	(0.000000e+00 4.604982e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.098640e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.099         	(0.000000e+00 4.645878e-01 0.000000e+00)	(0.000000e+00 4.645878e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.080542e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1           	(0.000000e+00 4.686592e-01 0.000000e+00)	(0.000000e+00 4.686592e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.062281e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.101         	(0.000000e+00 4.727123e-01 0.000000e+00)	(0.000000e+00 4.727123e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.043860e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.102         	(0.000000e+00 4.767468e-01 0.000000e+00)	(0.000000e+00 4.767468e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.025278e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.103         	(0.000000e+00 4.807627e-01 0.000000e+00)	(0.000000e+00 4.807627e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.006536e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.104         	(0.000000e+00 4.847598e-01 0.000000e+00)	(0.000000e+00 4.847598e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.987636e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.105         	(0.000000e+00 4.887379e-01 0.000000e+00)	(0.000000e+00 4.887379e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.968577e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.106         	(0.000000e+00 4.926969e-01 0.000000e+00)	(0.000000e+00 4.926969e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.949361e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.107         	(0.000000e+00 4.966366e-01 0.000000e+00)	(0.000000e+00 4.966366e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.929988e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.108         	(0.000000e+00 5.005568e-01 0.000000e+00)	(0.000000e+00 5.005568e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.910460e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.109         	(0.000000e+00 5.044574e-01 0.000000e+00)	(0.000000e+00 5.044574e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.890776e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.11          	(0.000000e+00 5.083383e-01 0.000000e+00)	(0.000000e+00 5.083383e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.870938e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.111         	(0.000000e+00 5.121992e-01 0.000000e+00)	(0.000000e+00 5.121992e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.850946e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.112         	(0.000000e+00 5.160401e-01 0.000000e+00)	(0.000000e+00 5.160401e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.830801e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.113         	(0.000000e+00 5.198608e-01 0.000000e+00)	(0.000000e+00 5.198608e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.810505e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.114         	(0.000000e+00 5.236610e-01 0.000000e+00)	(0.000000e+00 5.236610e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.790057e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.115         	(0.000000e+00 5.274408e-01 0.000000e+00)	(0.000000e+00 5.274408e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.769458e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.116         	(0.000000e+00 5.311999e-01 0.000000e+00)	(0.000000e+00 5.311999e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.748710e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.117         	(0.000000e+00 5.349381e-01 0.000000e+00)	(0.000000e+00 5.349381e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.727814e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.118         	(0.000000e+00 5.386554e-01 0.000000e+00)	(0.000000e+00 5.386554e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.706769e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.119         	(0.000000e+00 5.423516e-01 0.000000e+00)	(0.000000e+00 5.423516e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.685577e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.12          	(0.000000e+00 5.460265e-01 0.000000e+00)	(0.000000e+00 5.460265e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.664239e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.121         	(0.000000e+00 5.496800e-01 0.000000e+00)	(0.000000e+00 5.496800e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.642755e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.122         	(0.000000e+00 5.533119e-01 0.000000e+00)	(0.000000e+00 5.533119e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.621127e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.123         	(0.000000e+00 5.569222e-01 0.000000e+00)	(0.000000e+00 5.569222e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.599355e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.124         	(0.000000e+00 5.605106e-01 0.000000e+00)	(0.000000e+00 5.605106e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.577439e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.125         	(0.000000e+00 5.640770e-01 0.000000e+00)	(0.000000e+00 5.640770e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.555382e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.126         	(0.000000e+00 5.676213e-01 0.000000e+00)	(0.000000e+00 5.676213e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.533184e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.127         	(0.000000e+00 5.711433e-01 0.000000e+00)	(0.000000e+00 5.711433e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.510845e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.128         	(0.000000e+00 5.746429e-01 0.000000e+00)	(0.000000e+00 5.746429e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.488367e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.129         	(0.000000e+00 5.781200e-01 0.000000e+00)	(0.000000e+00 5.781200e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.465750e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.13          	(0.000000e+00 5.815743e-01 0.000000e+00)	(0.000000e+00 5.815743e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.442995e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.131         	(0.000000e+00 5.850059e-01 0.000000e+00)	(0.000000e+00 5.850059e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.420104e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.132         	(0.000000e+00 5.884145e-01 0.000000e+00)	(0.000000e+00 5.884145e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.397076e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.133         	(0.000000e+00 5.918000e-01 0.000000e+00)	(0.000000e+00 5.918000e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.373914e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.134         	(0.000000e+00 5.951622e-01 0.000000e+00)	(0.000000e+00 5.951622e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.350617e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.135         	(0.000000e+00 5.985011e-01 0.000000e+00)	(0.000000e+00 5.985011e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.327188e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.136         	(0.000000e+00 6.018165e-01 0.000000e+00)	(0.000000e+00 6.018165e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.303626e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.137         	(0.000000e+00 6.051083e-01 0.000000e+00)	(0.000000e+00 6.051083e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.279932e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.138         	(0.000000e+00 6.083763e-01 0.000000e+00)	(0.000000e+00 6.083763e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.256109e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.139         	(0.000000e+00 6.116205e-01 0.000000e+00)	(0.000000e+00 6.116205e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.232155e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.14          	(0.000000e+00 6.148406e-01 0.000000e+00)	(0.000000e+00 6.148406e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.208074e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.141         	(0.000000e+00 6.180366e-01 0.000000e+00)	(0.000000e+00 6.180366e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.183864e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.142         	(0.000000e+00 6.212082e-01 0.000000e+00)	(0.000000e+00 6.212082e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.159528e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.143         	(0.000000e+00 6.243555e-01 0.000000e+00)	(0.000000e+00 6.243555e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.135067e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.144         	(0.000000e+00 6.274783e-01 0.000000e+00)	(0.000000e+00 6.274783e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.110480e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.145         	(0.000000e+00 6.305764e-01 0.000000e+00)	(0.000000e+00 6.305764e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.085770e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.146         	(0.000000e+00 6.336498e-01 0.000000e+00)	(0.000000e+00 6.336498e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.060937e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.147         	(0.000000e+00 6.366983e-01 0.000000e+00)	(0.000000e+00 6.366983e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.035982e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.148         	(0.000000e+00 6.397217e-01 0.000000e+00)	(0.000000e+00 6.397217e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.010906e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.149         	(0.000000e+00 6.427200e-01 0.000000e+00)	(0.000000e+00 6.427200e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.985711e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.15          	(0.000000e+00 6.456931e-01 0.000000e+00)	(0.000000e+00 6.456931e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.960396e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.151         	(0.000000e+00 6.486407e-01 0.000000e+00)	(0.000000e+00 6.486407e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.934964e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.152         	(0.000000e+00 6.515629e-01 0.000000e+00)	(0.000000e+00 6.515629e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.909415e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.153         	(0.000000e+00 6.544595e-01 0.000000e+00)	(0.000000e+00 6.544595e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.883750e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.154         	(0.000000e+00 6.573304e-01 0.000000e+00)	(0.000000e+00 6.573304e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.857970e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.155         	(0.000000e+00 6.601754e-01 0.000000e+00)	(0.000000e+00 6.601754e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.832077e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.156         	(0.000000e+00 6.629945e-01 0.000000e+00)	(0.000000e+00 6.629945e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.806070e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.157         	(0.000000e+00 6.657875e-01 0.000000e+00)	(0.000000e+00 6.657875e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.779952e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.158         	(0.000000e+00 6.685543e-01 0.000000e+00)	(0.000000e+00 6.685543e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.753723e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.159         	(0.000000e+00 6.712949e-01 0.000000e+00)	(0.000000e+00 6.712949e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.727384e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.16          	(0.000000e+00 6.740090e-01 0.000000e+00)	(0.000000e+00 6.740090e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.700936e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.161         	(0.000000e+00 6.766967e-01 0.000000e+00)	(0.000000e+00 6.766967e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.674381e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.162         	(0.000000e+00 6.793577e-01 0.000000e+00)	(0.000000e+00 6.793577e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.647719e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.163         	(0.000000e+00 6.819921e-01 0.000000e+00)	(0.000000e+00 6.819921e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.620952e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.164         	(0.000000e+00 6.845996e-01 0.000000e+00)	(0.000000e+00 6.845996e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.594080e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.165         	(0.000000e+00 6.871802e-01 0.000000e+00)	(0.000000e+00 6.871802e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.567104e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.166         	(0.000000e+00 6.897337e-01 0.000000e+00)	(0.000000e+00 6.897337e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.540026e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.167         	(0.000000e+00 6.922602e-01 0.000000e+00)	(0.000000e+00 6.922602e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.512847e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.168         	(0.000000e+00 6.947594e-01 0.000000e+00)	(0.000000e+00 6.947594e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.485568e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.169         	(0.000000e+00 6.972313e-01 0.000000e+00)	(0.000000e+00 6.972313e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.458189e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17          	(0.000000e+00 6.996757e-01 0.000000e+00)	(0.000000e+00 6.996757e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.430712e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171         	(0.000000e+00 7.020926e-01 0.000000e+00)	(0.000000e+00 7.020926e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.403138e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172         	(0.000000e+00 7.044820e-01 0.000000e+00)	(0.000000e+00 7.044820e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.375469e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173         	(0.000000e+00 7.068435e-01 0.000000e+00)	(0.000000e+00 7.068435e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.347704e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174         	(0.000000e+00 7.091773e-01 0.000000e+00)	(0.000000e+00 7.091773e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.319846e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175         	(0.000000e+00 7.114832e-01 0.000000e+00)	(0.000000e+00 7.114832e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.291894e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176         	(0.000000e+00 7.137611e-01 0.000000e+00)	(0.000000e+00 7.137611e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.263852e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177         	(0.000000e+00 7.160108e-01 0.000000e+00)	(0.000000e+00 7.160108e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.235718e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178         	(0.000000e+00 7.182324e-01 0.000000e+00)	(0.000000e+00 7.182324e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.207496e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.179         	(0.000000e+00 7.204258e-01 0.000000e+00)	(0.000000e+00 7.204258e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.179185e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.18          	(0.000000e+00 7.225908e-01 0.000000e+00)	(0.000000e+00 7.225908e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.150787e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.181         	(0.000000e+00 7.247273e-01 0.000000e+00)	(0.000000e+00 7.247273e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.122303e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.182         	(0.000000e+00 7.268353e-01 0.000000e+00)	(0.000000e+00 7.268353e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.093734e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.183         	(0.000000e+00 7.289147e-01 0.000000e+00)	(0.000000e+00 7.289147e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.065081e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.184         	(0.000000e+00 7.309655e-01 0.000000e+00)	(0.000000e+00 7.309655e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.036346e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.185         	(0.000000e+00 7.329874e-01 0.000000e+00)	(0.000000e+00 7.329874e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.007529e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.186         	(0.000000e+00 7.349805e-01 0.000000e+00)	(0.000000e+00 7.349805e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.978632e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.187         	(0.000000e+00 7.369446e-01 0.000000e+00)	(0.000000e+00 7.369446e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.949655e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.188         	(0.000000e+00 7.388798e-01 0.000000e+00)	(0.000000e+00 7.388798e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.920601e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.189         	(0.000000e+00 7.407858e-01 0.000000e+00)	(0.000000e+00 7.407858e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.891469e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19          	(0.000000e+00 7.426627e-01 0.000000e+00)	(0.000000e+00 7.426627e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.862262e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.191         	(0.000000e+00 7.445103e-01 0.000000e+00)	(0.000000e+00 7.445103e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.832980e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.192         	(0.000000e+00 7.463286e-01 0.000000e+00)	(0.000000e+00 7.463286e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.803624e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193         	(0.000000e+00 7.481175e-01 0.000000e+00)	(0.000000e+00 7.481175e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.774196e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194         	(0.000000e+00 7.498769e-01 0.000000e+00)	(0.000000e+00 7.498769e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.744697e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195         	(0.000000e+00 7.516068e-01 0.000000e+00)	(0.000000e+00 7.516068e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.715128e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196         	(0.000000e+00 7.533072e-01 0.000000e+00)	(0.000000e+00 7.533072e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.685490e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
